"step","name","platform","age_range","download_dt","users_count","count_rides"
"3","ride_accepted","ios","","2021-09-02","10","126"
"3","ride_accepted","ios","","2021-09-03","7","186"
"3","ride_accepted","ios","","2021-09-04","8","276"
"3","ride_accepted","ios","","2021-09-05","9","181"
"3","ride_accepted","ios","","2021-09-06","7","141"
"3","ride_accepted","ios","","2021-09-07","5","109"
"3","ride_accepted","ios","","2021-09-08","9","160"
"3","ride_accepted","ios","","2021-09-09","11","314"
"3","ride_accepted","ios","","2021-09-10","5","76"
"3","ride_accepted","ios","","2021-09-11","4","85"
"3","ride_accepted","ios","","2021-09-12","11","179"
"3","ride_accepted","ios","","2021-09-13","5","121"
"3","ride_accepted","ios","","2021-09-14","5","160"
"3","ride_accepted","ios","","2021-09-15","13","314"
"3","ride_accepted","ios","","2021-09-16","9","188"
"3","ride_accepted","ios","","2021-09-17","5","48"
"3","ride_accepted","ios","","2021-09-18","10","183"
"3","ride_accepted","ios","","2021-09-19","5","110"
"3","ride_accepted","ios","","2021-09-20","13","258"
"3","ride_accepted","ios","","2021-09-21","10","210"
"3","ride_accepted","ios","","2021-09-22","4","108"
"3","ride_accepted","ios","","2021-09-23","8","159"
"3","ride_accepted","ios","","2021-09-24","10","226"
"3","ride_accepted","ios","","2021-09-25","2","45"
"3","ride_accepted","ios","","2021-09-26","7","130"
"3","ride_accepted","ios","","2021-09-27","12","154"
"3","ride_accepted","ios","","2021-09-28","7","120"
"3","ride_accepted","ios","","2021-09-29","8","159"
"3","ride_accepted","ios","","2021-09-30","9","158"
"3","ride_accepted","ios","","2021-10-01","3","43"
"3","ride_accepted","ios","","2021-10-02","5","54"
"3","ride_accepted","ios","","2021-10-03","6","134"
"3","ride_accepted","ios","","2021-10-04","9","177"
"3","ride_accepted","ios","","2021-10-05","5","106"
"3","ride_accepted","ios","","2021-10-06","9","102"
"3","ride_accepted","ios","","2021-10-07","10","176"
"3","ride_accepted","ios","","2021-10-08","8","180"
"3","ride_accepted","ios","","2021-10-09","6","105"
"3","ride_accepted","ios","","2021-10-10","4","81"
"3","ride_accepted","ios","","2021-10-11","7","131"
"3","ride_accepted","ios","","2021-10-12","7","135"
"3","ride_accepted","ios","","2021-10-13","7","67"
"3","ride_accepted","ios","","2021-10-14","10","180"
"3","ride_accepted","ios","","2021-10-15","4","45"
"3","ride_accepted","ios","","2021-10-16","8","198"
"3","ride_accepted","ios","","2021-10-17","6","94"
"3","ride_accepted","ios","","2021-10-18","7","121"
"3","ride_accepted","ios","","2021-10-19","4","85"
"3","ride_accepted","ios","","2021-10-20","6","129"
"3","ride_accepted","ios","","2021-10-21","4","120"
"3","ride_accepted","ios","","2021-10-22","4","111"
"3","ride_accepted","ios","","2021-10-23","7","112"
"3","ride_accepted","ios","","2021-10-24","1","6"
"3","ride_accepted","ios","","2021-10-25","4","82"
"3","ride_accepted","ios","","2021-10-26","10","228"
"3","ride_accepted","ios","","2021-10-27","3","77"
"3","ride_accepted","ios","","2021-10-28","7","92"
"3","ride_accepted","ios","","2021-10-29","8","195"
"3","ride_accepted","ios","","2021-10-30","2","38"
"3","ride_accepted","ios","","2021-10-31","6","106"
"3","ride_accepted","ios","","2021-11-01","7","180"
"3","ride_accepted","ios","","2021-11-02","5","89"
"3","ride_accepted","ios","","2021-11-03","6","120"
"3","ride_accepted","ios","","2021-11-04","5","107"
"3","ride_accepted","ios","","2021-11-05","3","72"
"3","ride_accepted","ios","","2021-11-06","5","117"
"3","ride_accepted","ios","","2021-11-07","10","173"
"3","ride_accepted","ios","","2021-11-08","7","220"
"3","ride_accepted","ios","","2021-11-09","6","130"
"3","ride_accepted","ios","","2021-11-10","10","318"
"3","ride_accepted","ios","","2021-11-11","11","247"
"3","ride_accepted","ios","","2021-11-12","8","186"
"3","ride_accepted","ios","","2021-11-13","6","129"
"3","ride_accepted","ios","","2021-11-14","7","156"
"3","ride_accepted","ios","","2021-11-15","7","179"
"3","ride_accepted","ios","","2021-11-16","13","196"
"3","ride_accepted","ios","","2021-11-17","7","82"
"3","ride_accepted","ios","","2021-11-18","9","107"
"3","ride_accepted","ios","","2021-11-19","5","74"
"3","ride_accepted","ios","","2021-11-20","3","110"
"3","ride_accepted","ios","","2021-11-21","6","79"
"3","ride_accepted","ios","","2021-11-22","1","11"
"3","ride_accepted","ios","","2021-11-23","3","82"
"3","ride_accepted","ios","","2021-11-24","5","106"
"3","ride_accepted","ios","","2021-11-25","2","35"
"3","ride_accepted","ios","","2021-11-26","4","46"
"3","ride_accepted","ios","","2021-11-27","9","210"
"3","ride_accepted","ios","","2021-11-28","6","111"
"3","ride_accepted","ios","","2021-11-29","1","4"
"3","ride_accepted","ios","","2021-11-30","10","195"
"3","ride_accepted","ios","","2021-12-01","8","191"
"3","ride_accepted","ios","","2021-12-02","2","8"
"3","ride_accepted","ios","","2021-12-03","3","50"
"3","ride_accepted","ios","","2021-12-04","4","114"
"3","ride_accepted","ios","","2021-12-05","8","135"
"3","ride_accepted","ios","","2021-12-06","7","150"
"3","ride_accepted","ios","","2021-12-07","5","45"
"3","ride_accepted","ios","","2021-12-08","5","123"
"3","ride_accepted","ios","","2021-12-09","7","99"
"3","ride_accepted","ios","","2021-12-10","5","80"
"3","ride_accepted","ios","","2021-12-11","5","86"
"3","ride_accepted","ios","","2021-12-12","9","203"
"3","ride_accepted","ios","","2021-12-13","7","127"
"3","ride_accepted","ios","","2021-12-14","6","105"
"3","ride_accepted","ios","","2021-12-15","10","136"
"3","ride_accepted","ios","","2021-12-16","3","44"
"3","ride_accepted","ios","","2021-12-17","6","70"
"3","ride_accepted","ios","","2021-12-18","5","139"
"3","ride_accepted","ios","","2021-12-19","5","136"
"3","ride_accepted","ios","","2021-12-20","1","40"
"3","ride_accepted","ios","","2021-12-21","7","80"
"3","ride_accepted","ios","","2021-12-22","1","7"
"3","ride_accepted","ios","","2021-12-23","9","168"
"3","ride_accepted","ios","","2021-12-24","9","159"
"3","ride_accepted","ios","","2021-12-25","6","103"
"3","ride_accepted","ios","","2021-12-26","3","16"
"3","ride_accepted","ios","","2021-12-27","3","104"
"3","ride_accepted","ios","","2021-12-28","8","192"
"3","ride_accepted","ios","","2021-12-29","11","171"
"3","ride_accepted","ios","","2021-12-30","7","122"
"3","ride_accepted","ios","","2021-12-31","6","137"
"3","ride_accepted","web","18-24","2021-01-04","1","5"
"3","ride_accepted","web","18-24","2021-01-06","1","27"
"3","ride_accepted","web","18-24","2021-01-07","1","4"
"3","ride_accepted","web","18-24","2021-01-08","2","91"
"3","ride_accepted","web","18-24","2021-01-10","1","30"
"3","ride_accepted","web","18-24","2021-01-15","1","38"
"3","ride_accepted","web","18-24","2021-01-22","1","29"
"3","ride_accepted","web","18-24","2021-01-25","1","35"
"3","ride_accepted","web","18-24","2021-01-26","1","9"
"3","ride_accepted","web","18-24","2021-02-01","2","6"
"3","ride_accepted","web","18-24","2021-02-05","1","3"
"3","ride_accepted","web","18-24","2021-02-10","2","42"
"3","ride_accepted","web","18-24","2021-02-12","1","4"
"3","ride_accepted","web","18-24","2021-02-14","1","34"
"3","ride_accepted","web","18-24","2021-02-15","1","2"
"3","ride_accepted","web","18-24","2021-02-18","1","5"
"3","ride_accepted","web","18-24","2021-02-20","1","4"
"3","ride_accepted","web","18-24","2021-02-21","1","25"
"3","ride_accepted","web","18-24","2021-02-22","1","5"
"3","ride_accepted","web","18-24","2021-02-26","1","3"
"3","ride_accepted","web","18-24","2021-03-05","4","80"
"3","ride_accepted","web","18-24","2021-03-07","1","4"
"3","ride_accepted","web","18-24","2021-03-09","1","35"
"3","ride_accepted","web","18-24","2021-03-10","1","36"
"3","ride_accepted","web","18-24","2021-03-16","1","32"
"3","ride_accepted","web","18-24","2021-03-18","2","67"
"3","ride_accepted","web","18-24","2021-03-19","3","82"
"3","ride_accepted","web","18-24","2021-03-21","1","45"
"3","ride_accepted","web","18-24","2021-03-23","1","32"
"3","ride_accepted","web","18-24","2021-03-28","1","40"
"3","ride_accepted","web","18-24","2021-04-04","1","2"
"3","ride_accepted","web","18-24","2021-04-07","1","35"
"3","ride_accepted","web","18-24","2021-04-10","1","6"
"3","ride_accepted","web","18-24","2021-04-11","1","39"
"3","ride_accepted","web","18-24","2021-04-14","2","61"
"3","ride_accepted","web","18-24","2021-04-19","1","4"
"3","ride_accepted","web","18-24","2021-04-21","1","38"
"3","ride_accepted","web","18-24","2021-04-27","1","40"
"3","ride_accepted","web","18-24","2021-04-29","1","41"
"3","ride_accepted","web","18-24","2021-04-30","1","6"
"3","ride_accepted","web","18-24","2021-05-05","1","39"
"3","ride_accepted","web","18-24","2021-05-07","1","5"
"3","ride_accepted","web","18-24","2021-05-08","1","8"
"3","ride_accepted","web","18-24","2021-05-13","2","37"
"3","ride_accepted","web","18-24","2021-05-14","1","6"
"3","ride_accepted","web","18-24","2021-05-15","1","8"
"3","ride_accepted","web","18-24","2021-05-20","1","4"
"3","ride_accepted","web","18-24","2021-05-22","1","5"
"3","ride_accepted","web","18-24","2021-05-27","1","28"
"3","ride_accepted","web","18-24","2021-05-31","1","7"
"3","ride_accepted","web","18-24","2021-06-02","1","39"
"3","ride_accepted","web","18-24","2021-06-07","1","7"
"3","ride_accepted","web","18-24","2021-06-08","1","3"
"3","ride_accepted","web","18-24","2021-06-13","1","4"
"3","ride_accepted","web","18-24","2021-06-15","1","33"
"3","ride_accepted","web","18-24","2021-06-17","1","3"
"3","ride_accepted","web","18-24","2021-06-18","1","3"
"3","ride_accepted","web","18-24","2021-06-20","1","2"
"3","ride_accepted","web","18-24","2021-06-24","1","41"
"3","ride_accepted","web","18-24","2021-06-25","1","38"
"3","ride_accepted","web","18-24","2021-06-27","1","43"
"3","ride_accepted","web","18-24","2021-06-30","1","29"
"3","ride_accepted","web","18-24","2021-07-01","1","44"
"3","ride_accepted","web","18-24","2021-07-04","1","4"
"3","ride_accepted","web","18-24","2021-07-07","1","29"
"3","ride_accepted","web","18-24","2021-07-08","1","3"
"3","ride_accepted","web","18-24","2021-07-09","1","6"
"3","ride_accepted","web","18-24","2021-07-10","1","6"
"3","ride_accepted","web","18-24","2021-07-11","1","5"
"3","ride_accepted","web","18-24","2021-07-13","1","4"
"3","ride_accepted","web","18-24","2021-07-14","2","72"
"3","ride_accepted","web","18-24","2021-07-21","1","3"
"3","ride_accepted","web","18-24","2021-08-02","1","42"
"3","ride_accepted","web","18-24","2021-08-04","1","33"
"3","ride_accepted","web","18-24","2021-08-05","1","4"
"3","ride_accepted","web","18-24","2021-08-07","1","36"
"3","ride_accepted","web","18-24","2021-08-11","1","5"
"3","ride_accepted","web","18-24","2021-08-12","1","56"
"3","ride_accepted","web","18-24","2021-08-16","1","39"
"3","ride_accepted","web","18-24","2021-08-17","2","7"
"3","ride_accepted","web","18-24","2021-08-18","1","5"
"3","ride_accepted","web","18-24","2021-08-22","1","36"
"3","ride_accepted","web","18-24","2021-08-23","2","3"
"3","ride_accepted","web","18-24","2021-08-25","1","35"
"3","ride_accepted","web","18-24","2021-08-30","1","2"
"3","ride_accepted","web","18-24","2021-09-02","1","33"
"3","ride_accepted","web","18-24","2021-09-03","1","40"
"3","ride_accepted","web","18-24","2021-09-05","1","2"
"3","ride_accepted","web","18-24","2021-09-06","1","2"
"3","ride_accepted","web","18-24","2021-09-09","1","7"
"3","ride_accepted","web","18-24","2021-09-11","1","29"
"3","ride_accepted","web","18-24","2021-09-18","1","7"
"3","ride_accepted","web","18-24","2021-09-19","1","39"
"3","ride_accepted","web","18-24","2021-09-21","1","5"
"3","ride_accepted","web","18-24","2021-09-23","2","9"
"3","ride_accepted","web","18-24","2021-09-26","1","5"
"3","ride_accepted","web","18-24","2021-09-27","1","48"
"3","ride_accepted","web","18-24","2021-09-28","1","6"
"3","ride_accepted","web","18-24","2021-10-07","1","38"
"3","ride_accepted","web","18-24","2021-10-11","1","1"
"3","ride_accepted","web","18-24","2021-10-19","1","32"
"3","ride_accepted","web","18-24","2021-10-24","1","39"
"3","ride_accepted","web","18-24","2021-10-25","1","4"
"3","ride_accepted","web","18-24","2021-10-26","1","5"
"3","ride_accepted","web","18-24","2021-10-27","1","4"
"3","ride_accepted","web","18-24","2021-10-28","2","34"
"3","ride_accepted","web","18-24","2021-10-31","2","64"
"3","ride_accepted","web","18-24","2021-11-01","1","8"
"3","ride_accepted","web","18-24","2021-11-10","1","31"
"3","ride_accepted","web","18-24","2021-11-22","1","8"
"3","ride_accepted","web","18-24","2021-11-24","1","6"
"3","ride_accepted","web","18-24","2021-11-25","1","32"
"3","ride_accepted","web","18-24","2021-11-30","1","33"
"3","ride_accepted","web","18-24","2021-12-01","1","37"
"3","ride_accepted","web","18-24","2021-12-02","1","31"
"3","ride_accepted","web","18-24","2021-12-07","2","34"
"3","ride_accepted","web","18-24","2021-12-13","1","2"
"3","ride_accepted","web","18-24","2021-12-14","1","26"
"3","ride_accepted","web","18-24","2021-12-19","1","48"
"3","ride_accepted","web","18-24","2021-12-20","2","62"
"3","ride_accepted","web","18-24","2021-12-23","1","2"
"3","ride_accepted","web","18-24","2021-12-24","1","39"
"3","ride_accepted","web","25-34","2021-01-02","1","3"
"3","ride_accepted","web","25-34","2021-01-05","1","42"
"3","ride_accepted","web","25-34","2021-01-06","1","9"
"3","ride_accepted","web","25-34","2021-01-07","2","84"
"3","ride_accepted","web","25-34","2021-01-12","2","43"
"3","ride_accepted","web","25-34","2021-01-14","1","26"
"3","ride_accepted","web","25-34","2021-01-16","1","31"
"3","ride_accepted","web","25-34","2021-01-17","1","39"
"3","ride_accepted","web","25-34","2021-01-18","2","7"
"3","ride_accepted","web","25-34","2021-01-22","1","38"
"3","ride_accepted","web","25-34","2021-01-24","2","41"
"3","ride_accepted","web","25-34","2021-01-25","2","66"
"3","ride_accepted","web","25-34","2021-01-27","1","26"
"3","ride_accepted","web","25-34","2021-01-28","1","37"
"3","ride_accepted","web","25-34","2021-01-31","2","42"
"3","ride_accepted","web","25-34","2021-02-01","1","35"
"3","ride_accepted","web","25-34","2021-02-03","1","37"
"3","ride_accepted","web","25-34","2021-02-04","2","7"
"3","ride_accepted","web","25-34","2021-02-05","1","5"
"3","ride_accepted","web","25-34","2021-02-07","1","2"
"3","ride_accepted","web","25-34","2021-02-09","1","39"
"3","ride_accepted","web","25-34","2021-02-10","1","4"
"3","ride_accepted","web","25-34","2021-02-11","1","7"
"3","ride_accepted","web","25-34","2021-02-16","1","36"
"3","ride_accepted","web","25-34","2021-02-18","1","3"
"3","ride_accepted","web","25-34","2021-02-19","1","33"
"3","ride_accepted","web","25-34","2021-02-20","3","54"
"3","ride_accepted","web","25-34","2021-02-21","1","37"
"3","ride_accepted","web","25-34","2021-02-22","3","49"
"3","ride_accepted","web","25-34","2021-02-28","1","5"
"3","ride_accepted","web","25-34","2021-03-04","1","2"
"3","ride_accepted","web","25-34","2021-03-08","2","77"
"3","ride_accepted","web","25-34","2021-03-11","1","33"
"3","ride_accepted","web","25-34","2021-03-12","3","50"
"3","ride_accepted","web","25-34","2021-03-15","1","2"
"3","ride_accepted","web","25-34","2021-03-20","1","3"
"3","ride_accepted","web","25-34","2021-03-24","2","5"
"3","ride_accepted","web","25-34","2021-03-27","1","37"
"3","ride_accepted","web","25-34","2021-03-28","1","5"
"3","ride_accepted","web","25-34","2021-03-31","1","3"
"3","ride_accepted","web","25-34","2021-04-02","1","2"
"3","ride_accepted","web","25-34","2021-04-03","1","3"
"3","ride_accepted","web","25-34","2021-04-04","1","35"
"3","ride_accepted","web","25-34","2021-04-08","1","3"
"3","ride_accepted","web","25-34","2021-04-10","1","5"
"3","ride_accepted","web","25-34","2021-04-12","2","27"
"3","ride_accepted","web","25-34","2021-04-13","1","34"
"3","ride_accepted","web","25-34","2021-04-14","1","35"
"3","ride_accepted","web","25-34","2021-04-17","1","3"
"3","ride_accepted","web","25-34","2021-04-18","2","37"
"3","ride_accepted","web","25-34","2021-04-21","1","40"
"3","ride_accepted","web","25-34","2021-04-26","1","6"
"3","ride_accepted","web","25-34","2021-04-27","1","4"
"3","ride_accepted","web","25-34","2021-04-28","2","7"
"3","ride_accepted","web","25-34","2021-04-29","1","41"
"3","ride_accepted","web","25-34","2021-04-30","1","4"
"3","ride_accepted","web","25-34","2021-05-01","1","5"
"3","ride_accepted","web","25-34","2021-05-02","2","38"
"3","ride_accepted","web","25-34","2021-05-03","1","33"
"3","ride_accepted","web","25-34","2021-05-04","1","37"
"3","ride_accepted","web","25-34","2021-05-07","1","38"
"3","ride_accepted","web","25-34","2021-05-08","1","30"
"3","ride_accepted","web","25-34","2021-05-09","1","5"
"3","ride_accepted","web","25-34","2021-05-11","1","1"
"3","ride_accepted","web","25-34","2021-05-12","1","29"
"3","ride_accepted","web","25-34","2021-05-14","1","43"
"3","ride_accepted","web","25-34","2021-05-16","1","4"
"3","ride_accepted","web","25-34","2021-05-17","1","45"
"3","ride_accepted","web","25-34","2021-05-18","1","2"
"3","ride_accepted","web","25-34","2021-05-20","1","2"
"3","ride_accepted","web","25-34","2021-05-23","1","45"
"3","ride_accepted","web","25-34","2021-05-26","1","7"
"3","ride_accepted","web","25-34","2021-05-27","1","40"
"3","ride_accepted","web","25-34","2021-05-31","1","4"
"3","ride_accepted","web","25-34","2021-06-03","2","72"
"3","ride_accepted","web","25-34","2021-06-04","1","4"
"3","ride_accepted","web","25-34","2021-06-05","2","31"
"3","ride_accepted","web","25-34","2021-06-06","1","3"
"3","ride_accepted","web","25-34","2021-06-07","1","3"
"3","ride_accepted","web","25-34","2021-06-11","1","3"
"3","ride_accepted","web","25-34","2021-06-15","2","32"
"3","ride_accepted","web","25-34","2021-06-17","1","30"
"3","ride_accepted","web","25-34","2021-06-18","1","5"
"3","ride_accepted","web","25-34","2021-06-19","1","32"
